Key,Value
CoreScripts.VRFTUX.Description.OtherSettings.Body2,"Das ist alles für dieses Tutorial! Jetzt kannst du auf Roblox Spaß haben!
Bitte benutze die Schaltfläche ""Verlassen"" in der unteren Leiste, um diese Experience zu verlassen."
CoreScripts.VRFTUX.Description.Perspective.Body1,"Versuche, zwischen der Third-Person- und Ich-Perspektive zu wechseln, indem du auf den Thumbstick des <b>rechten</b> Controllers klickst."
CoreScripts.VRFTUX.Description.Perspective.Body2,"Standardmäßig ist deine Perspektive auf Roblox auf Third-Person gesetzt, aber du kannst Roblox auch immersiv in der Ich-Persektive erleben."
CoreScripts.VRFTUX.Description.SafetyBubble.Body1,"Um deine Sicherheit in VR zu gewährleisten, haben wir die neue Funktion <b>Schutzblase</b> eingeführt."
CoreScripts.VRFTUX.Description.SafetyBubble.Body2,"Dies ist eine unsichtbare Blase, die dich umhüllt und festlegt, wie nah andere Spieler an dich herantreten können, bevor sie ausgeblendet werden. Du kannst dies im <b>Experience-Menü</b> einstellen."
CoreScripts.VRFTUX.Heading.Header,Willkommen bei Roblox
CoreScripts.VRFTUX.Heading.Movement,Bewegungssteuerung
CoreScripts.VRFTUX.Heading.OtherSettings.Title,Andere Einstellungen
CoreScripts.VRFTUX.Heading.Perspective,Perspektive wechseln
CoreScripts.VRFTUX.Heading.SafetyBubble.Title,
CoreScripts.VRFTUX.Label.Footer,Wir wünschen dir viel Spaß!
Corescripts.AvatarContextMenu.AcceptFriendRequest,
Corescripts.AvatarContextMenu.AddFriend,
Corescripts.AvatarContextMenu.Chat,
Corescripts.AvatarContextMenu.ChatDisabled,Chat deaktiviert
Corescripts.AvatarContextMenu.FriendRequestPending,Freundschaftsanfrage ausstehend
Corescripts.AvatarContextMenu.Friends,
Corescripts.AvatarContextMenu.PlayerBlocked,Person blockiert
Corescripts.AvatarContextMenu.Wave,Winken
Feature.AbuseReportDialog.Label.GeneralError,
Feature.Accessibility.Action.ScrollDown,Nach unten scrollen
Feature.Accessibility.Action.ScrollUp,Nach oben scrollen
Feature.Accessibility.Description.PreferredTextSize,Passe die Textgröße auf Roblox nach deinen Vorlieben an
Feature.Accessibility.Description.PreferredTransparency,"Verbessert den Kontrast, indem die Transparenz einiger Hintergründe angepasst wird"
Feature.Accessibility.Description.ReducedMotion,Deaktiviere oder reduziere Bewegungseffekte
Feature.Accessibility.Description.UiNavigationKeyBind,"Verwende die {uiNavigationKey}-Taste, um den Navigationsmodus für die Benutzeroberfläche zu betreten oder zu verlassen"
Feature.Accessibility.Header.Haptics,Haptik
Feature.Accessibility.Heading.PreferredTextSize,Textgröße
Feature.Accessibility.Heading.PreferredTransparency,Hintergrundtransparenz
Feature.Accessibility.Heading.ReducedMotion,Bewegung reduzieren
Feature.Accessibility.Heading.UiNavigationKeyBind,UI-Navigationsschalter
Feature.Accessibility.PreferredTextSize.Default,
Feature.Accessibility.PreferredTextSize.Largest,Am größten
Feature.Accessibility.PreferredTransparency.Opaque,Undurchsichtig
Feature.Accessibility.PreferredTransparency.Transparent,Transparent
Feature.AccountSecurityPrompt.Message.Error.Pin.IncorrectPin,Falsche PIN.
Feature.AccountSettings.Action.Verify,Verifizieren
Feature.AccountSettings.Description.AddPhoneNumber,"Füge eine Telefonnummer hinzu, um dich anzumelden, dich mit Freunden zu verbinden und vieles mehr."
Feature.AccountSettings.Description.NotShownPublicly,Deine Telefonnummer wird nie öffentlich angezeigt.
Feature.AccountSettings.Example.Facebook,z. B. www.facebook.com/Roblox
Feature.AccountSettings.Example.Guilded,z. B. guilded.gg/roblox
Feature.AccountSettings.Example.Twitch,z. B. www.twitch.tv/roblox/profile
Feature.AccountSettings.Example.Twitter,z. B. @Roblox
Feature.AccountSettings.Example.YouTube,z. B. www.youtube.com/user/roblox
Feature.AccountSettings.Heading.SocialNetworks,Soziale Netzwerke
Feature.AccountSettings.Heading.Tab.Notifications,Benachrichtigungen
Feature.AccountSettings.Heading.Tab.Privacy,
Feature.AccountSettings.Heading.Tab.Robux,Robux
Feature.AccountSettings.Heading.Tab.Security,Sicherheit
Feature.AccountSettings.Label.Discord,Discord
Feature.AccountSettings.Label.DropDown.Everyone,Jeder
Feature.AccountSettings.Label.DropDown.FollowersV3,"Freunde, gefolgte Profile, Follower"
Feature.AccountSettings.Label.DropDown.FollowingV2,"Freunde, Benutzer, denen ich folge"
Feature.AccountSettings.Label.DropDown.Friends,
Feature.AccountSettings.Label.DropDown.NoOne,
Feature.AccountSettings.Label.Facebook,Facebook
Feature.AccountSettings.Label.Guilded,Guilded
Feature.AccountSettings.Label.SocialLinksVisibility,Sichtbar für
Feature.AccountSettings.Label.Twitch,Twitch
Feature.AccountSettings.Label.X,X
Feature.AccountSettings.Label.YouTube,YouTube
Feature.AccountSettings.Message.Error.InvalidFacebookUrl,Die Facebook-Profil-URL ist ungültig.
Feature.AccountSettings.Message.Error.InvalidGuildedUrl,Die Guilded-Profil-URL ist ungültig.
Feature.AccountSettings.Message.Error.InvalidTwitchUrl,Die Twitch-Profil-URL ist ungültig.
Feature.AccountSettings.Message.Error.InvalidXUrl,Der X-Name ist ungültig.
Feature.AccountSettings.Message.Error.InvalidYouTubeUrl,Die YouTube-URL ist ungültig.
Feature.AddFriends.Action.IgnoreConnectionRequest,Connections-Anfrage ignorieren
Feature.AddFriends.Action.IgnoreFriendRequest,Anfrage ignorieren
Feature.AddFriends.Action.IgnoreTrustedFriendRequest,Anfrage zum Hinzufügen als vertrauter Freund ignorieren
Feature.AddFriends.Action.RequestIgnored,Anfrage ignoriert
Feature.AddFriends.Label.AgedUpSearchForFriendsPrompt,"Finde Leute auf Roblox, indem du ihren Benutzernamen oder Namen eingibst."
Feature.AddFriends.Label.ConnectWithContacts,"Lade Kontakte ein oder verbinde dich mit Freunden, die schon auf Roblox sind!"
Feature.AddFriends.Label.InputPlaceholder.SearchForPeople,Personen suchen
Feature.AddFriends.Label.InputPlaceholder.SearchForPeopleAltCapitalization,Nach Personen suchen
Feature.AddFriends.Label.SearchForFriendsPrompt,"Finde Leute auf Roblox, indem du ihren Benutzernamen oder Anzeigenamen eingibst."
Feature.AddFriends.Label.SyncWithContacts,"Synchronisiere deine Kontakte, um Freunde zu finden und einzuladen!"
Feature.AddFriends.Title.ConnectWithContacts,Aus Kontakten hinzufügen
Feature.AgeVerificationUpsell.Body.AgeSettingsRedirect,Schalte weitere Inhalte und Funktionen frei.
Feature.AgeVerificationUpsell.Button.Cancel,
Feature.AgeVerificationUpsell.Button.Continue,
Feature.AgeVerificationUpsell.Button.Settings,Mein Alter verifizieren
Feature.AgeVerificationUpsell.Modal.ContentText,"Verifiziere dein Alter, um auf die Experience zuzugreifen.

1. Gehe zu Kontodetails > Mein Alter verifizieren
2. Schließe den Verifizierungsprozess ab
"
Feature.AgeVerificationUpsell.Modal.Title,
Feature.AgeVerificationUpsell.Title.AgeSettingsRedirect,Führe eine Altersprüfung in den Einstellungen durch
Feature.AppealsPortal.Action.OK,
Feature.AppealsPortal.Label.ReportAndAppeals,Verstöße & Widersprüche
Feature.Avatar.Action.AddNewMakeupLook,Neuen Look hinzufügen
Feature.Avatar.Action.Cancel,
Feature.Avatar.Action.CancelSelection,Auswahl abbrechen
Feature.Avatar.Action.Clear,
Feature.Avatar.Action.ComposerPost,Posten
Feature.Avatar.Action.ComposerPreviewAndPost,Vorschau & Posten
Feature.Avatar.Action.CreateSet,
Feature.Avatar.Action.CreateSetFirstRun,Set erstellen
Feature.Avatar.Action.Default,
Feature.Avatar.Action.DefaultView,Standardansicht
Feature.Avatar.Action.Delete,
Feature.Avatar.Action.DeleteAvatars,Avatare löschen
Feature.Avatar.Action.DeleteSet,Set löschen
Feature.Avatar.Action.Discard,
Feature.Avatar.Action.EditProfilePicture,Profilbild bearbeiten
Feature.Avatar.Action.GoBack,
Feature.Avatar.Action.GotIt,Verstanden
Feature.Avatar.Action.Keep,Behalten
Feature.Avatar.Action.Leave,
Feature.Avatar.Action.ManageCharacters,Charaktere verwalten
Feature.Avatar.Action.ManageMakeupLooks,Looks verwalten
Feature.Avatar.Action.Marketplace,Marktplatz
Feature.Avatar.Action.MyPublishedAvatars,Meine veröffentlichten Avatare
Feature.Avatar.Action.MySharedAvatars,Meine geposteten Avatare
Feature.Avatar.Action.Next,
Feature.Avatar.Action.NotNow,Jetzt nicht
Feature.Avatar.Action.Pan,
Feature.Avatar.Action.Posting,Wird gepostet
Feature.Avatar.Action.Remove,Entfernen
Feature.Avatar.Action.RemoveAll,Alle entfernen
Feature.Avatar.Action.RemoveFromSet,Aus Set entfernen
Feature.Avatar.Action.Rename,Umbenennen
Feature.Avatar.Action.RenameSet,Set umbenennen
Feature.Avatar.Action.Reset,
Feature.Avatar.Action.RestoreLastSaved,Zuletzt gespeicherten Avatar wiederherstellen
Feature.Avatar.Action.Revert,
Feature.Avatar.Action.Rotate,
Feature.Avatar.Action.Save,Speichern
Feature.Avatar.Action.SaveAsNew,Als neu speichern
Feature.Avatar.Action.Select,
Feature.Avatar.Action.SelectMultipleItems,Mehrere Items auswählen
Feature.Avatar.Action.SelectSlot,Wähle Slot
Feature.Avatar.Action.Share,Teilen
Feature.Avatar.Action.ShareAvatar,Avatar posten
Feature.Avatar.Action.ShareCurrentAvatar,Aktuellen Avatar posten
Feature.Avatar.Action.Shop,Shop
Feature.Avatar.Action.ShopForMore,Mehr kaufen
Feature.Avatar.Action.ShowMore,
Feature.Avatar.Action.SlotEmote,Emote einstecken
Feature.Avatar.Action.Stay,Bleiben
Feature.Avatar.Action.Switch,Wechseln
Feature.Avatar.Action.TryOn,Anprobieren
Feature.Avatar.Action.Unequip,Ablegen
Feature.Avatar.Action.Unselect,Abwählen
Feature.Avatar.Action.UnslotEmote,Emote entfernen
Feature.Avatar.Action.Update,
Feature.Avatar.Action.UpdateExistingCharacter,Bestehenden Charakter aktualisieren
Feature.Avatar.Action.UpdateExistingMakeupLook,Bestehenden Look aktualisieren
Feature.Avatar.Action.UpdateMakeupLook,Look aktualisieren
Feature.Avatar.Action.Zoom,
Feature.Avatar.AvatarWidgetTitle,Stile entdecken
Feature.Avatar.BackgroundGeneration.Action.Cancel,
Feature.Avatar.BackgroundGeneration.Action.DeleteBackground,
Feature.Avatar.BackgroundGeneration.Action.DiscardDialogCancel,
Feature.Avatar.BackgroundGeneration.Action.DiscardDialogConfirm,
Feature.Avatar.BackgroundGeneration.Action.Okay,
Feature.Avatar.BackgroundGeneration.Action.Publish,Veröffentlichen
Feature.Avatar.BackgroundGeneration.Action.Upload,Hochladen
Feature.Avatar.BackgroundGeneration.Action.View,Anzeigen
Feature.Avatar.BackgroundGeneration.Action.ViewExclusiveBackgrounds,
Feature.Avatar.BackgroundGeneration.Description.CreateBackgroundsWithPlus,Erstelle Hintergründe mit Plus.
Feature.Avatar.BackgroundGeneration.Description.DiscardDialog,"Dein Hintergrund wurde noch nicht veröffentlicht. Wenn du jetzt gehst, geht er verloren."
Feature.Avatar.BackgroundGeneration.Description.ReadyToUse,Deine Kreation kann jetzt genutzt werden.
Feature.Avatar.BackgroundGeneration.Description.ReviewBeforePublish,"Dieser Hintergrund wurde mit KI generiert. Durch die Veröffentlichung bestätigst du, dass er den Community-Regeln von Roblox entspricht und keine Inhalte verwendet, an denen du keine Rechte hast. Er wird überprüft, bevor er in deinem Inventar erscheint. Veröffentlichte Artikel können nicht bearbeitet werden."
Feature.Avatar.BackgroundGeneration.Description.ReviewBeforeUpload,"Dieser Hintergrund wurde mit KI generiert. Durch das Hochladen bestätigst du, dass er den Community-Regeln von Roblox entspricht und keine Inhalte verwendet, an denen du keine Rechte hast. Er wird überprüft, bevor er in deinem Inventar erscheint. Hochgeladene Artikel können nicht bearbeitet werden."
Feature.Avatar.BackgroundGeneration.Description.UnlockExclusiveBackgrounds,Schalte kostenlose exklusive Hintergründe mit Plus frei.
Feature.Avatar.BackgroundGeneration.Description.ViewExclusiveBackgrounds,Sieh dir deine kostenlosen exklusiven Plus-Hintergründe an.
Feature.Avatar.BackgroundGeneration.Error.CouldntPublish,Der Artikel entsprach nicht den Community-Regeln
Feature.Avatar.BackgroundGeneration.Error.LimitReached,"Du hast dein Nutzungslimit erreicht. Komm später zurück, um weiter anzupassen."
Feature.Avatar.BackgroundGeneration.Error.LimitReachedDay,"Du hast dein Nutzungslimit erreicht. Komm morgen zurück, um weiter anzupassen."
Feature.Avatar.BackgroundGeneration.Error.LimitReachedHour,"Du hast dein Nutzungslimit erreicht. Komm in einer Stunde zurück, um weiter anzupassen."
Feature.Avatar.BackgroundGeneration.Error.LimitReachedMinute,"Du hast dein Nutzungslimit erreicht. Komm in einer Minute zurück, um weiter anzupassen."
Feature.Avatar.BackgroundGeneration.Error.Moderation,"Dieser Prompt entspricht nicht unseren Richtlinien. Versuche, etwas anderes zu beschreiben."
Feature.Avatar.BackgroundGeneration.Error.ModerationFailed,"Dieser Hintergrund entspricht nicht den Community-Regeln von Roblox, daher wurde er deinem Inventar nicht hinzugefügt. Versuche, einen neuen Hintergrund zu generieren."
Feature.Avatar.BackgroundGeneration.Error.System,Beim Generieren deines Hintergrunds ist etwas schiefgelaufen. Bitte versuche es erneut.
Feature.Avatar.BackgroundGeneration.Label.CharacterCount,{count}/{max}
Feature.Avatar.BackgroundGeneration.Label.Description,
Feature.Avatar.BackgroundGeneration.Label.ExclusiveWithPlus,Exklusiv mit Plus
Feature.Avatar.BackgroundGeneration.Label.Name,
Feature.Avatar.BackgroundGeneration.PromptPlaceholder,Beschreibe deinen Hintergrund …
Feature.Avatar.BackgroundGeneration.Status.Generating,Dein Hintergrund wird generiert …
Feature.Avatar.BackgroundGeneration.Status.Preparing,Dein Hintergrund wird vorbereitet …
Feature.Avatar.BackgroundGeneration.Title,Hintergrund erstellen
Feature.Avatar.BackgroundGeneration.Title.DiscardDialog,"Verlassen, ohne zu veröffentlichen?"
Feature.Avatar.BackgroundGeneration.Title.PublishBackground,
Feature.Avatar.BackgroundGeneration.Title.PublishToInventory,Im Inventar veröffentlichen
Feature.Avatar.BackgroundGeneration.Title.UploadBackground,
Feature.Avatar.BackgroundGeneration.Title.UploadToInventory,In das Inventar hochladen
Feature.Avatar.BackgroundGeneration.Tooltip.CreateBackground,Erstelle kostenlos Hintergründe mit Plus!
Feature.Avatar.BackgroundGeneration.Tooltip.PublishBackground,In dein Inventar veröffentlichen
Feature.Avatar.Backgrounds.Title,Hintergründe
Feature.Avatar.ColorAdjustmentPage.AdjustmentNotAvailableForBody,Für diesen Körperstil ist keine Anpassung verfügbar.
Feature.Avatar.ColorAdjustmentPage.Label.SelectDefaultColors,Zur Standard-Körperfarbe zurückkehren
Feature.Avatar.ColorAdjustmentPage.Title,Hautfarbe
Feature.Avatar.ComposerPosting,
Feature.Avatar.Description.MakeupIntroFtux,Erstelle deinen eigenen einzigartigen Look mit endlosen Make-up-Kombinationen.
Feature.Avatar.EmoteAlreadyAssigned,Dieses Emote hat schon einen Slot
Feature.Avatar.Feature.Avatar.BackgroundGeneration.Title,
Feature.Avatar.Feature.DisplayName.ErrorMessage.SomethingWentWrong,
Feature.Avatar.Generic.Error,
Feature.Avatar.GetInspired,Lass dich inspirieren
Feature.Avatar.Header.Post,
Feature.Avatar.Heading.AccessoryAdjustmentTitle,Accessoire-Anpassung
Feature.Avatar.Heading.Active,Aktiv
Feature.Avatar.Heading.All,
Feature.Avatar.Heading.Animations,Animationen
Feature.Avatar.Heading.AvatarLooksWidget,Avatare
Feature.Avatar.Heading.BodyParts,Körperteile
Feature.Avatar.Heading.Clothing,Kleidung
Feature.Avatar.Heading.DeleteAssets,Asset löschen
Feature.Avatar.Heading.DeleteCharacter,Diesen Charakter löschen?
Feature.Avatar.Heading.DuplicateCharacter,Duplizierter Charakter
Feature.Avatar.Heading.Emotes,
Feature.Avatar.Heading.Expired,Abgelaufen
Feature.Avatar.Heading.Filter,Filter
Feature.Avatar.Heading.Filters,
Feature.Avatar.Heading.LooksAvatarSaved,Avatar gespeichert!
Feature.Avatar.Heading.LooksCharacterSaved,Charakter gespeichert!
Feature.Avatar.Heading.LooksPurchaseFailed,
Feature.Avatar.Heading.LooksPurchasePartialSuccess,Teilweiser Erfolg
Feature.Avatar.Heading.MakeupLookSaved,Make-up-Look gespeichert!
Feature.Avatar.Heading.Manage,Verwalten
Feature.Avatar.Heading.MySharedAvatarsTitle,
Feature.Avatar.Heading.Outfits,Outfits
Feature.Avatar.Heading.RenameCharacter,Charakternamen ändern
Feature.Avatar.Heading.SaveCostume,Charakter speichern
Feature.Avatar.Heading.SelectToUpdate,Zum Aktualisieren wählen
Feature.Avatar.Heading.SetLimitReached,Set-Limit erreicht
Feature.Avatar.Heading.SetNameDuplicate,Name bereits vorhanden
Feature.Avatar.Heading.SetNameNotAllowed,Name ist nicht erlaubt
Feature.Avatar.Heading.SetUpdateFailed,Set konnte nicht aktualisiert werden
Feature.Avatar.Heading.SharePublicAvatar,Teile deinen Avatar
Feature.Avatar.Heading.SortBy,Sortieren nach
Feature.Avatar.Heading.UsedName,Benutzter Name
Feature.Avatar.Heading.WearConfirmation,Item tragen
Feature.Avatar.HeroWidget.BundleTitle,Korblox Paktbrecher
Feature.Avatar.HeroWidget.CapsuleDescription,Drei neue Versionen von Roblox-Originalen
Feature.Avatar.HeroWidget.CapsulePoolDescription,"Drei neue Artikel, die Wellen schlagen"
Feature.Avatar.HeroWidget.CapsulePoolTitle,Pool-Party
Feature.Avatar.HeroWidget.CapsuleTitle,Neu interpretierte Klassiker
Feature.Avatar.ItemDidNotMeetRobloxCommunityStandards.BodyText,"Der {category}-Artikel ""{item}"" wurde entfernt, weil es gegen die Community-Regeln von Roblox verstößt.{lineBreak}Besuche die Seite Verstöße & Widerspruch, um mehr zu erfahren oder eine weitere Überprüfung anzufordern."
Feature.Avatar.ItemDidNotMeetRobloxCommunityStandards.TitleText,Der Artikel entsprach nicht den Community-Regeln von Roblox
Feature.Avatar.ItemsRemovedFromAvatar.TitleText,Artikel von Avatar entfernt
Feature.Avatar.Label,
Feature.Avatar.Label.AbyssBlue,Tiefsee-Blau
Feature.Avatar.Label.AbyssBlueDark,Tiefsee-Blau (dunkel)
Feature.Avatar.Label.AbyssBlueLight,Tiefsee-Blau (hell)
Feature.Avatar.Label.Accessory,Accessoire
Feature.Avatar.Label.AccessoryAdjustment.Entry.Tooltip,Passe die Größe deiner Accessoires an!
Feature.Avatar.Label.AccessoryAdjustment.Items.Tooltip,Artikel zum Anpassen auswählen
Feature.Avatar.Label.AccessoryCannotBeAdjustedWarning,Für diesen Artikel ist keine Anpassung verfügbar.
Feature.Avatar.Label.Add,
Feature.Avatar.Label.AddEdit,Hinzufügen/Bearbeiten
Feature.Avatar.Label.AddManage,Hinzufügen/Verwalten
Feature.Avatar.Label.AddManage2,
Feature.Avatar.Label.AllAvatarSets,
Feature.Avatar.Label.AllFolders,
Feature.Avatar.Label.AllHeads,Alle Köpfe
Feature.Avatar.Label.AnimationFullSet,Vollständiges Set
Feature.Avatar.Label.AvatarAdjustment,Avatar-Anpassung
Feature.Avatar.Label.AvatarBackground,Avatar-Hintergrund
Feature.Avatar.Label.Avatars,
Feature.Avatar.Label.Back,Rücken
Feature.Avatar.Label.Backgrounds,
Feature.Avatar.Label.Blocky,Blockig
Feature.Avatar.Label.BodyColorAdvancedView,Fortgeschritten
Feature.Avatar.Label.BodyColorAllLimbs,
Feature.Avatar.Label.BodyColorHead,Kopf
Feature.Avatar.Label.BodyColorLeftArm,Linker Arm
Feature.Avatar.Label.BodyColorLeftLeg,Linkes Bein
Feature.Avatar.Label.BodyColorRightArm,Rechter Arm
Feature.Avatar.Label.BodyColorRightLeg,Rechtes Bein
Feature.Avatar.Label.BodyColorStandardView,
Feature.Avatar.Label.BodyColorTorso,Oberkörper
Feature.Avatar.Label.BodyParts,Körperteile: {bodyPart}
Feature.Avatar.Label.BodySize,Körpergröße
Feature.Avatar.Label.BodyType,Körpertyp
Feature.Avatar.Label.Bodysuits,Bodysuits
Feature.Avatar.Label.Bottom,Unterteil
Feature.Avatar.Label.Bottoms,Hosen & Röcke
Feature.Avatar.Label.Build,Körperbau
Feature.Avatar.Label.BuyAvatarQuestion,Möchtest du diesen Avatar kaufen?
Feature.Avatar.Label.BuyLookQuestion,Möchtest du dieses Outfit kaufen?
Feature.Avatar.Label.BuyMakeupQuestion,Möchtest du diesen Make-up-Look kaufen?
Feature.Avatar.Label.BuyOutfitLuobuMultiple,Bitte genieße deine Unterhaltung in Maßen und konsumiere rational. Möchtest du [{numItems}] kaufen?
Feature.Avatar.Label.BuyOutfitLuobuSingle,Bitte genieße deine Unterhaltung in Maßen und konsumiere rational. Möchtest du [1] Item kaufen?
Feature.Avatar.Label.BuyOutfitMultiple,Möchtest du [{numItems}] Artikel kaufen?
Feature.Avatar.Label.BuyOutfitSingle,Möchtest du [1] Artikel kaufen?
Feature.Avatar.Label.By,Von
Feature.Avatar.Label.ClassicFaces,Klassische Gesichter
Feature.Avatar.Label.ClassicHeads,Klassische Köpfe
Feature.Avatar.Label.ClassicPants,Klassische Hosen
Feature.Avatar.Label.ClassicShirts,Klassische Shirts
Feature.Avatar.Label.ClassicTShirts,Klassische T-Shirts
Feature.Avatar.Label.ClearByCategory,{category} löschen
Feature.Avatar.Label.Climb,Klettern
Feature.Avatar.Label.ClimbAnimations,Kletteranimationen
Feature.Avatar.Label.CostumeWarning,"Namen können nur Buchstaben, Ziffern und Leerzeichen enthalten"
Feature.Avatar.Label.CountSelected,{itemCount} ausgewählt
Feature.Avatar.Label.Creations,Schöpfungen
Feature.Avatar.Label.CurrentlyWearing,Derzeit getragen
Feature.Avatar.Label.DefaultBody,Standard-Körper
Feature.Avatar.Label.DeleteSetBody,"Wenn du dieses Set löschst, werden die darin enthaltenen Outfits nicht gelöscht."
Feature.Avatar.Label.Details,Details ({quantity})
Feature.Avatar.Label.DetailsButton,Infos
Feature.Avatar.Label.DressesAndSkirts,Kleider & Röcke
Feature.Avatar.Label.DuplicateMakeupLookDialog,Du hast diesen Look bereits als „{lookName}“ hinzugefügt. Möchtest du ihn erneut hinzufügen?
Feature.Avatar.Label.DynamicHead,Dynamischer Kopf
Feature.Avatar.Label.DynamicHeads,Dynamische Köpfe
Feature.Avatar.Label.Emote,Emote
Feature.Avatar.Label.EnterCostumeName,Gib einen Namen für diesen neuen Charakter ein
Feature.Avatar.Label.EnterNewCostumeName,Gib einen neuen Namen für diesen Charakter ein
Feature.Avatar.Label.EyeMakeup,Augen
Feature.Avatar.Label.Eyebrows,Augenbrauen
Feature.Avatar.Label.Eyelashes,Wimpern
Feature.Avatar.Label.Face,Gesicht
Feature.Avatar.Label.FaceMakeup,
Feature.Avatar.Label.FacialAnimation,Gesichtsanimation
Feature.Avatar.Label.Fall,Fallen
Feature.Avatar.Label.FallAnimations,Fallanimationen
Feature.Avatar.Label.Front,Vorderseite
Feature.Avatar.Label.FullBody,Ganzer Körper
Feature.Avatar.Label.FullMasks,Vollmasken
Feature.Avatar.Label.FullPair,Vollständiges Paar
Feature.Avatar.Label.Gear,Ausrüstung
Feature.Avatar.Label.GenericSetError,
Feature.Avatar.Label.GetLookQuestion,Möchtest du dieses Outfit kostenlos erhalten?
Feature.Avatar.Label.GetOutfitMultiple,Möchtest du [{numItems}] Artikel kostenlos erhalten?
Feature.Avatar.Label.GetOutfitOne,Möchtest du [1] Artikel kostenlos erhalten?
Feature.Avatar.Label.Hair,Haar
Feature.Avatar.Label.HandAndArm,Hand und Arm
Feature.Avatar.Label.Hat,Hut
Feature.Avatar.Label.Head,
Feature.Avatar.Label.HeadBody,Kopf & Körper
Feature.Avatar.Label.HeadRefinement.Adjust.Title,Kopfanpassung
Feature.Avatar.Label.HeadRefinement.Adjust.Tooltip,Hier Kopf anpassen!
Feature.Avatar.Label.HeadRefinement.CombinedCategories.Tooltip,"Alle Klassiker sind jetzt unter ""Köpfe"" zu finden"
Feature.Avatar.Label.HeadRefinement.DH.Title,Klassische Formen
Feature.Avatar.Label.HeadRefinement.Description,Wähle einen Kopfstil für dein klassisches Gesicht aus.
Feature.Avatar.Label.HeadRefinement.Description.Unsupported,Für diesen Kopfstil ist keine Anpassung verfügbar.
Feature.Avatar.Label.HeadRefinement.FacialAnimation,
Feature.Avatar.Label.HeadRefinement.Title,Kopfform
Feature.Avatar.Label.HeadSize,Kopfgröße
Feature.Avatar.Label.Heads,Köpfe
Feature.Avatar.Label.Idle,Untätig
Feature.Avatar.Label.IdleAnimations,Untätige Animationen
Feature.Avatar.Label.Jacket,Jacke
Feature.Avatar.Label.Jackets,Jacken
Feature.Avatar.Label.Jump,
Feature.Avatar.Label.JumpAnimations,Springanimationen
Feature.Avatar.Label.LayeredClothingR15Warning,"Wechsle zum R15-Körpertypen, um dieses Item zu aktivieren."
Feature.Avatar.Label.LayeredClothingSwitchR6Warning,"R6-Charakter haben bestimmte Einschränkungen. Wenn du darauf umstellst, werden alle Items, die nicht unterstützt werden, entfernt."
Feature.Avatar.Label.LeftArm,
Feature.Avatar.Label.LeftArms,Linke Arme
Feature.Avatar.Label.LeftInitial,L
Feature.Avatar.Label.LeftLeg,
Feature.Avatar.Label.LeftLegs,Linke Beine
Feature.Avatar.Label.LeftShoe,Linker Schuh
Feature.Avatar.Label.LeftShoes,Linke Schuhe
Feature.Avatar.Label.LipMakeup,Lippen
Feature.Avatar.Label.LoadingSets,Sets werden geladen
Feature.Avatar.Label.Looks,Looks
Feature.Avatar.Label.Makeup,Make-up
Feature.Avatar.Label.MakeupLayer,Schicht {layerIndex}
Feature.Avatar.Label.MakeupLooks,Make-up-Looks
Feature.Avatar.Label.ManageItems,Items verwalten
Feature.Avatar.Label.Message.BlockingSavePrompt,"Wenn du jetzt nicht speicherst, gehen alle Änderungen verloren."
Feature.Avatar.Label.Message.DeleteAvatars,Dies kann nicht rückgängig gemacht werden.
Feature.Avatar.Label.Message.DuplicateAvatar,"Es sieht so aus, als hättest du schon einmal einen ähnlichen Avatar gespeichert:"
Feature.Avatar.Label.ModerationFailed,Moderation fehlgeschlagen
Feature.Avatar.Label.Mood,Stimmung
Feature.Avatar.Label.MultiNoLongerAvailableInCollection,Diese Assets werden nicht mehr in dieser Kollektion verfügbar sein:
Feature.Avatar.Label.MyPostedAvatars.Tooltip,Gepostete Avatare sind auf dem Marktplatz öffentlich sichtbar
Feature.Avatar.Label.Name,
Feature.Avatar.Label.Neck,Hals
Feature.Avatar.Label.Newest,Neueste
Feature.Avatar.Label.NoExpiredItems,Keine abgelaufenen {itemType}
Feature.Avatar.Label.NoItems,Keine {itemType}
Feature.Avatar.Label.NoLongerAvailableInCollection,Sie werden nicht mehr in dieser Kollektion verfügbar sein.
Feature.Avatar.Label.NoSets,Noch keine Sets
Feature.Avatar.Label.Outerwear,Outerwear
Feature.Avatar.Label.OutfitIncomplete,"Das Outfit, das du erstellt hast, wurde nicht gekauft und wird nicht in der Experience angezeigt"
Feature.Avatar.Label.OutfitPurchaseFailure,Entschuldigung! [{numItems}] Käufe sind fehlgeschlagen!
Feature.Avatar.Label.OutfitPurchaseSuccess,[{numItems}] Artikel gekauft!
Feature.Avatar.Label.PPEEmoteR15Warning,"Wechsle zum R15-Körpertypen, um Emotes zu aktivieren und deinen Avatar in Pose zu bringen."
Feature.Avatar.Label.PPEFinalBody,Beide Ansichten werden auf der gesamten App als dein Profilbild verwendet.
Feature.Avatar.Label.PPEFinalHeader,Vorschau
Feature.Avatar.Label.PPEFinalSubheader,Sieht super aus!
Feature.Avatar.Label.PPEFinishedToast,Profilbild geändert!
Feature.Avatar.Label.PPEPositionCameraHeader,Kamera positionieren
Feature.Avatar.Label.PPEViewCloseupButton,Nahaufnahme anzeigen
Feature.Avatar.Label.PPEViewFullButton,Gesamten Avatar anzeigen
