Key,Value
CommonUI.Features.Label.ClassicUnlockDescription,สนุกกับธีมคลาสสิกในเวลาจำกัด
CommonUI.Features.Label.ClassicUnlockManagementSnackbar,จัดการธีมคลาสสิกในการตั้งค่า
CommonUI.Features.Label.ClientCoreScriptVersion,Client-CoreScript-Version: {clientCoreScriptVersion}
CommonUI.Features.Label.Connect,เพื่อน
CommonUI.Features.Label.Connection,คนรู้จัก
CommonUI.Features.Label.Connections,เครือข่าย
CommonUI.Features.Label.ControllerBar.HoldPrefix,กดค้างไว้
CommonUI.Features.Label.ControllerBar.Search,
CommonUI.Features.Label.ControllerBar.ToPlaySuffix,เพื่อเล่น
CommonUI.Features.Label.CreateGames,สร้างสรรค์
CommonUI.Features.Label.CreationCenter,ศูนย์การสร้างสรรค์
CommonUI.Features.Label.DevSubs,การสมัครสมาชิก
CommonUI.Features.Label.Discover,สำรวจ
CommonUI.Features.Label.ForYou,สำหรับคุณ
CommonUI.Features.Label.Friends,
CommonUI.Features.Label.Game,ประสบการณ์
CommonUI.Features.Label.Games,เกม
CommonUI.Features.Label.GiftCards,ซื้อบัตรของขวัญ
CommonUI.Features.Label.Groups,ชุมชน
CommonUI.Features.Label.Help,ความช่วยเหลือ
CommonUI.Features.Label.HelpAndSafety,ความช่วยเหลือและความปลอดภัย
CommonUI.Features.Label.Home,หน้าหลัก
CommonUI.Features.Label.Inventory,คลังไอเท็ม
CommonUI.Features.Label.InviteConnections,เชิญคนรู้จัก
CommonUI.Features.Label.JoinConnections,เข้าร่วมกับคนรู้จัก
CommonUI.Features.Label.Learn,เรียนรู้
CommonUI.Features.Label.Licensing,การอนุญาตให้ใช้สิทธิ์
CommonUI.Features.Label.LuobuRiderTerms,ข้อกำหนดเพิ่มเติมของ Luobu
CommonUI.Features.Label.LuobuThirdPartyDataUse,รายการที่แชร์กับภายนอก
CommonUI.Features.Label.Me,ฉัน
CommonUI.Features.Label.Messages,ข้อความ
CommonUI.Features.Label.Moments,โมเมนต์
CommonUI.Features.Label.More,เพิ่มเติม
CommonUI.Features.Label.MoreEvents,กำลังจะมีกิจกรรมเพิ่มเติมในเร็วๆ นี้!
CommonUI.Features.Label.Newsroom,ห้องข่าว
CommonUI.Features.Label.OfficialStore,ร้านค้าทางการ
CommonUI.Features.Label.Parents,ผู้ปกครอง
CommonUI.Features.Label.Players,ผู้ใช้
CommonUI.Features.Label.Premium,Premium
CommonUI.Features.Label.Privacy,ความเป็นส่วนตัว
CommonUI.Features.Label.PrivacyGuidelinesChildren,แนวทางปฏิบัติเกี่ยวกับความเป็นส่วนตัวสำหรับเด็ก
CommonUI.Features.Label.PrivacyPolicy,
CommonUI.Features.Label.Profile,โปรไฟล์
CommonUI.Features.Label.RM,ช่วงเวลา
CommonUI.Features.Label.Redeem,แลกใช้รหัส
CommonUI.Features.Label.RemoveConnection,ลบเพื่อน
CommonUI.Features.Label.ReportLogs,รายงานการบันทึก
CommonUI.Features.Label.ReportLogsSentenceCase,
CommonUI.Features.Label.Settings,
CommonUI.Features.Label.Startup,เริ่มต้น
CommonUI.Features.Label.SupportCenter,ประวัติการบริการช่วยเหลือเกี่ยวกับประสบการณ์
CommonUI.Features.Label.TencentNotice,การแจ้งเตือน
CommonUI.Features.Label.Terms,ข้อกำหนด
CommonUI.Features.Label.TermsOfService,ข้อกำหนดการใช้บริการ
CommonUI.Features.Label.TermsOfUse,ข้อกำหนดการใช้งาน
CommonUI.Features.Label.Thanks,ขอบคุณ
CommonUI.Features.Label.TheHunt,กิจกรรมของ Roblox
CommonUI.Features.Label.Trades,การแลกเปลี่ยน
CommonUI.Features.Label.Unchecked,ไม่ได้ตรวจสอบ
CommonUI.Features.Label.VNGMigrationBody,หากต้องการใช้ Roblox ต่อไปในภูมิภาคของคุณ โปรดดาวน์โหลดแอป Roblox-VNG ใหม่แล้วลงชื่อเข้าใช้ด้วยชื่อผู้ใช้ Roblox ของคุณ
CommonUI.Features.Label.VNGMigrationBodyPC,หากต้องการใช้ Roblox ต่อไปในภูมิภาคของคุณ โปรดดาวน์โหลดแอป Roblox-VN ใหม่แล้วลงชื่อเข้าใช้ด้วยชื่อผู้ใช้ Roblox ของคุณ
CommonUI.Features.Label.VNGMigrationGoButton,ไปที่แอป Roblox-VNG
CommonUI.Features.Label.VNGMigrationGoButtonPC,ไปที่แอป Roblox - VN
CommonUI.Features.Label.VNGMigrationTip,"เคล็ดลับสำหรับมืออาชีพ: เลือก ""ลงชื่อเข้าใช้ด่วน"" ในแอป Roblox-VNG เพื่อการลงชื่อเข้าใช้ที่ง่ายยิ่งขึ้น"
CommonUI.Features.Label.VNGMigrationTitle,Roblox ได้เปลี่ยนเป็น Roblox-VNG แล้วตอนนี้!
CommonUI.Features.Label.VNGMigrationTitlePC,Roblox เปลี่ยนเป็น Roblox - VN แล้ว!
CommonUI.Features.Label.VRFTUX,คู่มือการใช้งาน VR
CommonUI.Features.Label.Version,เวอร์ชัน
CommonUI.Features.Label.VersionWithNumber,Version: {versionNumber}
CommonUI.Features.Label.X,Roblox Plus
CommonUI.Features.Label.sGroups,
CommonUI.Features.Labels.ConnectTo,เชื่อมต่อกับ
CommonUI.Features.Labels.OrYouCan,หรือคุณสามารถ
CommonUI.Features.Labels.Retry,
CommonUI.Features.Labels.ServerCommunicationError,เกิดข้อผิดพลาดขณะสื่อสารกับเซิร์ฟเวอร์ Roblox
CommonUI.Features.Labels.With,ด้วย
CommonUI.Features.NavBar.Build,สร้าง
CommonUI.Features.Prompt.ReportLogsQuestion,ส่งไฟล์บันทึกภายในเครื่องไปยัง Backtrace หรือไม่?
CommonUI.Features.Prompt.ReportLogsResult,ส่งรายงานแล้ว
CommonUI.Features.StudioCTA.Tooltip.Body,ดาวน์โหลด Studio ฟรี!
CommonUI.Features.StudioCTA.Tooltip.Title,เริ่มสร้างประสบการณ์บน Roblox
CommonUI.Messages.Action.Apply,
CommonUI.Messages.Action.Dismiss,
CommonUI.Messages.Action.OK,
CommonUI.Messages.Action.Reset,รีเซ็ต
CommonUI.Messages.Action.View,ดู
CommonUI.Messages.Label.ActionNotAvailableOnCurrentDevice,อุปกรณ์ที่ใช้อยู่ยังไม่รองรับการดำเนินการนี้ โปรดลองดำเนินการบนอุปกรณ์อื่น
CommonUI.Messages.Label.ActionNotAvailableOnVRHeadsetDevice,อุปกรณ์เฮดเซ็ทยังไม่รองรับการดำเนินการนี้ โปรดลองดำเนินการบนอุปกรณ์อื่น
CommonUI.Messages.Label.AgeBlock,บัญชีนี้ไม่มีสิทธิ์เนื่องจากข้อจำกัดด้านอายุ
CommonUI.Messages.Label.Alert,
CommonUI.Messages.Label.FeatureNotAvailableForAccount,บัญชีของคุณไม่มีสิทธิ์ใช้งานคุณสมบัตินี้
CommonUI.Messages.Label.OR,
CommonUI.Messages.Label.Password,
CommonUI.Messages.Label.ToExitFullscreen,เพื่อออกจากโหมดเต็มหน้าจอ
CommonUI.Messages.Message.NoLicenses,ไม่มีใบอนุญาตให้ใช้สิทธิ์
CommonUI.Messages.Response.NoResults,
CommonUI.Messages.Response.PageError,เกิดข้อผิดพลาดในการโหลดหน้านี้
CommonUI.Messages.Response.SomethingWentWrong,
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase1,ในเร็วๆ นี้ Roblox จะไม่รองรับ Android 6 และ 7 อีกต่อไป โปรดอัปเกรดอุปกรณ์ของคุณเป็น Android 8 หรือสูงกว่าเพื่อเล่นต่อ
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase2,ตั้งแต่วันที่ {date} Roblox จะไม่รองรับ Android 6 และ 7 อีกต่อไป โปรดอัปเกรดอุปกรณ์ของคุณเป็น Android 8 หรือสูงกว่าเพื่อเล่นต่อ
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase2Fallback,ตั้งแต่วันที่ 19 กรกฎาคม 2025 Roblox จะไม่รองรับ Android 6 และ 7 อีกต่อไป โปรดอัปเกรดอุปกรณ์ของคุณเป็น Android 8 หรือสูงกว่าเพื่อเล่นต่อ
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase3,Roblox ไม่รองรับ Android 6 และ 7 อีกต่อไป โปรดอัปเกรดอุปกรณ์ของคุณเป็น Android 8 หรือสูงกว่าเพื่อเล่นต่อ
CommonUI.Messages.SystemMessage.AndroidDeprecationSystemRequirementsLinkLabel,ความต้องการด้านระบบสำหรับโทรศัพท์มือถือ
CommonUI.Messages.SystemMessage.AndroidDeprecationTitlePhase1,จำเป็นต้องดำเนินการ: อัปเดตอุปกรณ์ของคุณ
CommonUI.Messages.SystemMessage.AndroidDeprecationTitlePhase2,
CommonUI.Messages.SystemMessage.AndroidDeprecationTitlePhase3,
CommonUI.Messages.SystemMessage.DeprecationMobileSystemRequirementsLinkLabel,
CommonUI.Messages.SystemMessage.DeprecationTitle,
CommonUI.Messages.SystemMessage.IosDeprecationBodyPhase1,ในเร็วๆ นี้ Roblox จะไม่รองรับ iOS 13 อีกต่อไป โปรดอัปเกรดอุปกรณ์ของคุณเป็น iOS 14 ขึ้นไปเพื่อเล่นต่อ
CommonUI.Messages.SystemMessage.IosDeprecationBodyPhase2Fallback,ตั้งแต่วันที่ 5 มิถุนายน 2026 เป็นต้นไป Roblox จะไม่รองรับ iOS 13 อีกต่อไป โปรดอัปเกรดอุปกรณ์ของคุณเป็น iOS 14 ขึ้นไปเพื่อเล่นต่อ
CommonUI.Messages.SystemMessage.IosDeprecationBodyPhase3,Roblox ไม่รองรับ iOS 13 อีกต่อไป โปรดอัปเกรดอุปกรณ์ของคุณเป็น iOS 14 ขึ้นไปเพื่อเล่นต่อ
CommonUI.Messages.SystemMessage.PS4onPS5DeprecationBody,โปรดติดตั้งและเล่น Roblox ที่เพิ่งเปิดตัวบน PlayStation®5 ส่วน หากเล่นบน PlayStation®5 แล้ว จะกลับไปเล่น Roblox สำหรับ PlayStation®4 ไม่ได้อีกตั้งแต่วันที่ {date}
CommonUI.Messages.SystemMessage.PS4onPS5DeprecationTitle,Roblox พร้อมให้บริการบน PlayStation®5 แล้ว
CommonUI.Messages.SystemMessage.PS4onPS5HardDeprecationBody,Roblox เวอร์ชัน PlayStation®4 ไม่ได้รับการรองรับบน PlayStation®5 อีกต่อไป หากต้องการเล่นต่อ โปรดดาวน์โหลดแอป Roblox ใหม่สำหรับ PlayStation®5
CommonUI.UserAgreements.Popup.Agree,ฉันยอมรับ
CommonUI.UserAgreements.Popup.Agree2,
CommonUI.UserAgreements.Popup.Agreement.Optional,ไม่บังคับ
CommonUI.UserAgreements.Popup.Agreement.OptionalPersonalInformationPolicy,การรวบรวมและการประมวลผลข้อมูลส่วนตัวที่ไม่จำเป็น
CommonUI.UserAgreements.Popup.Agreement.PersonalInformationPolicy,การรวบรวมและการประมวลผลข้อมูลส่วนตัวที่จำเป็น
CommonUI.UserAgreements.Popup.Agreement.PrivacyPolicy,
CommonUI.UserAgreements.Popup.Agreement.Required,จำเป็น
CommonUI.UserAgreements.Popup.Agreement.StudioTermsForVNGSKU,ข้อกำหนดของ Studio ข้อกำหนดเหล่านี้ระหว่างคุณและ Roblox Corporation จะมีผลบังคับใช้เมื่อคุณสร้างหรืออัปโหลดเนื้อหาโดยใช้ Roblox Studio ซึ่งเป็นบริการแยกต่างหากที่ Roblox Corporation มอบให้คุณ
CommonUI.UserAgreements.Popup.Agreement.TermsOfService,
CommonUI.UserAgreements.Popup.Agreement.ThirdPartyPersonalInformationPolicy,การให้ข้อมูลส่วนตัวแก่บุคคลที่สาม
CommonUI.UserAgreements.Popup.Agreement.TransferPersonalInformationPolicy,ถ่ายโอนข้อมูลส่วนตัวไปต่างประเทศ
CommonUI.UserAgreements.Popup.CheckboxMessage,ฉันได้ตรวจสอบและยอมรับข้อกําหนดและเงื่อนไขทั้งหมดด้านล่าง
CommonUI.UserAgreements.Popup.ContactCustomerSupport,โปรดติดต่อฝ่ายบริการช่วยเหลือลูกค้า
CommonUI.UserAgreements.Popup.ConvertToVNCheckboxMessage,ฉันยอมรับข้อกําหนดและเงื่อนไขทั้งหมดด้านล่างแล้ว
CommonUI.UserAgreements.Popup.ConvertToVNMessage,"การคลิกที่ปุ่ม ""ยอมรับ"" ด้านล่าง คุณจะเปลี่ยนประเทศของคุณเป็นประเทศเวียดนาม และย้ายไปยังแอป Roblox – VNG และจะไม่สามารถเปลี่ยนกลับคืนได้ การใช้แอป Roblox - VNG ของคุณอยู่ภายใต้ข้อกำหนดต่อไปนี้ ซึ่งแทนที่ข้อกำหนดก่อนหน้านี้กับ Roblox Corporation โปรดตรวจสอบและยินยอมข้อกำหนดต่อไปนี้:"
CommonUI.UserAgreements.Popup.DefaultAgreementTitle,การอัปเดตข้อตกลง
CommonUI.UserAgreements.Popup.FailAndRetryMessage,ขออภัย มีปัญหาเกิดขึ้นในขณะที่พยายามยอมรับข้อกำหนดการใช้งาน โปรดลองอีกครั้ง
CommonUI.UserAgreements.Popup.KISAMessage,โปรดตรวจสอบและยินยอมตามข้อกำหนดต่อไปนี้ คุณสามารถเลือกที่จะยอมรับหรือไม่ยอมรับข้อกำหนดแต่ละข้อได้ คุณอาจจะยังคงสามารถใช้ Roblox ได้ หากคุณไม่ยอมรับข้อกำหนดที่ไม่จำเป็น
CommonUI.UserAgreements.Popup.Message,"หากต้องการเล่นบน Roblox ต่อ โปรดเลือก ""ฉันยอมรับ"" เพื่อยอมรับข้อกำหนดที่ได้รับการอัปเดตของเราด้านล่าง หากคุณเป็นผู้เยาว์ โปรดแสดงข้อความนี้ให้พ่อแม่หรือผู้ปกครองของคุณดู โดยมีการเปลี่ยนแปลงเกิดขึ้นกับเอกสารต่อไปนี้:"
CommonUI.UserAgreements.Popup.PromotionalEmailsCheckbox,ไม่บังคับ: ฉันต้องการลงทะเบียนเพื่อรับอีเมลเกี่ยวกับการเผยแพร่ล่าสุด โปรโมชันแบบจำกัดเวลา และอื่นๆ อีกมากมายจาก Roblox ด้วย
CommonUI.UserAgreements.Popup.SignupMessage,"การคลิกที่ ""ยอมรับ"" จะถือว่าคุณยอมรับข้อกำหนดการใช้งานและรับทราบถึงนโยบายความเป็นส่วนตัว"
CommonUI.UserAgreements.Popup.Title,
CommonUI.UserAgreements.Popup.TitleOnWebview,
CommonUI.UserAgreements.Popup.TransferCurrency.Message,ยอดคงเหลือที่มีอยู่ในบัตรของขวัญของคุณอยู่ในสกุลเงินอื่น หากต้องการดำเนินการต่อ โปรดติดต่อฝ่ายบริการช่วยเหลือลูกค้าเพื่อถ่ายโอนสกุลเงิน
CommonUI.UserAgreements.Popup.TransferCurrency.Title,ยอดคงเหลือที่มีอยู่ในบัตรของขวัญ
CommonUI.UserAgreements.Popup.VNSignupCheckboxMessage,ฉันได้อ่านและยอมรับข้อกําหนดและเงื่อนไขทั้งหมดด้านล่างแล้ว
CommonUI.UserAgreements.Popup.VNSignupMessage,"การคลิกที่ ""ยอมรับ"" จะถือว่าคุณยอมรับข้อกำหนดการใช้งาน ข้อกำหนดของ Studio และนโยบายความเป็นส่วนตัว:"
CoreScripts.Ads.Label.SponsoredAds,ได้รับการสนับสนุน
CoreScripts.Ads.Label.SponsoredAdsDisclosureStatic,ประสบการณ์ที่ได้รับการสนับสนุนคือประสบการณ์ที่ชำระเงินโดยครีเอเตอร์ สำหรับผู้ใช้ในสหภาพยุโรป อาจมีการแสดงประสบการณ์เหล่านี้ให้เห็นตามข้อมูลทั่วไปเกี่ยวกับประเภทอุปกรณ์ที่คุณใช้ ตำแหน่งที่ตั้ง และข้อมูลประชากร สำหรับผู้ใช้ที่อยู่นอกสหภาพยุโรป อาจมีการแสดงโฆษณาตามข้อมูลเพิ่มเติมด้วย
CoreScripts.BulkPurchasePrompt.CompletedPrompt.SuccessHeading,ทำการซื้อสำเร็จแล้ว
CoreScripts.Feedback.FeedbackBar.ExitFeedbackButton,
CoreScripts.InGameMenu.Actions.Continue,
CoreScripts.InGameMenu.Cancel,
CoreScripts.InGameMenu.Controls.RobloxMenu,เมนู Roblox
CoreScripts.InGameMenu.GameSettings.PartyVoiceVolume,ระดับเสียงใน Party
CoreScripts.InGameMenu.GameSettings.UINavToggle,เปิด/ปิดการนำทางบน UI
CoreScripts.InGameMenu.GameSettings.Volume,ระดับเสียง
CoreScripts.InGameMenu.Leave,
CoreScripts.InGameMenu.PageTitle.InviteFriends,เชิญเพื่อน
CoreScripts.InGameMenu.Traversal.HistoryDescription,เข้าร่วมเกมที่เคยเล่น
CoreScripts.InGameMenu.Traversal.LeaveBody,คุณกำลังจะออกจากเกมนี้และกลับไปที่ {PREVIOUS_EXPERIENCE}
CoreScripts.InGameMenu.Traversal.LeaveHeader,ต้องการออกใช่ไหม?
CoreScripts.PremiumModal.Title.Error,ข้อผิดพลาด
CoreScripts.PublishAssetPrompt.ResultModalOk,
CoreScripts.PublishAvatarPrompt.PurchaseCompleteDescription,คุณสามารถดูไอเท็มของคุณได้ในคลังไอเท็มเมื่อการดำเนินการเสร็จสิ้นลงแล้ว
CoreScripts.PurchasePrompt.Button.OK,
CoreScripts.PurchasePrompt.Button.Settings,
CoreScripts.PurchasePrompt.CancelPurchase.Cancel,
CoreScripts.PurchasePrompt.ItemType.Bundle,ชุดรวม
CoreScripts.PurchasePrompt.ProductType.Product,ผลิตภัณฑ์
CoreScripts.PurchasePrompt.PurchaseDetails.ScaryModalOne,"การซื้อนี้เกี่ยวข้องกับการแลกเปลี่ยนด้วยเงินจริง 

ฉันยอมรับว่าฉันมีอายุ 18 ปีขึ้นไป และฉันเป็นพ่อแม่หรือผู้ปกครองตามกฎหมายของเจ้าของบัญชี ฉันอนุญาตการซื้อนี้และยอมรับข้อกำหนดการใช้งาน"
CoreScripts.PurchasePrompt.PurchaseDetails.ScaryModalParental,คุณใช้จ่ายบน Roblox ไปเยอะมากในเดือนนี้ ใบเสร็จรับเงินจะถูกส่งไปยังอีเมลที่ตรวจสอบยืนยันแล้วของผู้ปกครองซึ่งอยู่ในบัญชีนี้สำหรับการซื้อนี้และการซื้อครั้งต่อไปทั้งหมด 
CoreScripts.PurchasePrompt.PurchaseDetails.ScaryModalTwo,คุณใช้จ่ายบน Roblox ไปเยอะมากในเดือนนี้ คุณต้องการดำเนินการต่อหรือไม่? การซื้อนี้เกี่ยวข้องกับการแลกเปลี่ยนด้วยเงินจริง คุณต้องเป็นพ่อแม่หรือผู้ปกครองตามกฎหมายของเจ้าของบัญชีนี้จึงจะอนุญาตให้ทำการซื้อนี้ได้
CoreScripts.PurchasePrompt.PurchaseFailed.AlreadyOwn,คุณเป็นเจ้าของไอเท็มนี้อยู่แล้ว บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน
CoreScripts.PurchasePrompt.PurchaseFailed.CannotGetBalance,ไม่สามารถเรียกข้อมูลยอดคงเหลือของคุณได้ในเวลานี้ บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน โปรดลองอีกครั้งในภายหลัง
CoreScripts.PurchasePrompt.PurchaseFailed.CannotGetItemPrice,เราไม่สามารถเรียกข้อมูลราคาของไอเท็มนี้ได้ในเวลานี้ บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน โปรดลองอีกครั้งในภายหลัง
CoreScripts.PurchasePrompt.PurchaseFailed.Enable2SV,
CoreScripts.PurchasePrompt.PurchaseFailed.Enable2SVLogout,
CoreScripts.PurchasePrompt.PurchaseFailed.InvalidFunds,คุณซื้อไม่สำเร็จเนื่องจากบัญชีของคุณมี Robux ไม่เพียงพอ บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน
CoreScripts.PurchasePrompt.PurchaseFailed.Limited,ไอเท็มลิมิเต็ดนี้ไม่มีสำเนาเหลือแล้ว โปรดลองซื้อจากผู้ใช้อื่นบน www.roblox.com บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน
CoreScripts.PurchasePrompt.PurchaseFailed.NotEnoughRobux,คุณมี Robux ไม่เพียงพอที่จะซื้อไอเท็มนี้ โปรดไปที่ www.roblox.com เพื่อซื้อ Robux เพิ่ม
CoreScripts.PurchasePrompt.PurchaseFailed.NotEnoughRobuxNoUpsell,คุณมี Robux ไม่เพียงพอที่จะซื้อไอเท็มนี้ 
CoreScripts.PurchasePrompt.PurchaseFailed.NotEnoughRobuxXbox,คุณมี Robux ไม่เพียงพอที่จะซื้อไอเท็มนี้ โปรดออกจากประสบการณ์นี้แล้วไปที่หน้าจอ Robux เพื่อซื้อเพิ่ม
CoreScripts.PurchasePrompt.PurchaseFailed.NotForSale,ไอเท็มนี้ไม่ได้วางขายอยู่ในขณะนี้ บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน
CoreScripts.PurchasePrompt.PurchaseFailed.NotForSaleHere,ไม่สามารถขายไอเท็มนี้ในประสบการณ์นี้ได้ บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน
CoreScripts.PurchasePrompt.PurchaseFailed.PremiumOnly,คุณต้องเป็นสมาชิก Roblox Premium จึงจะสามารถซื้อไอเท็มนี้ได้
CoreScripts.PurchasePrompt.PurchaseFailed.PurchaseDisabled,คุณซื้อไม่สำเร็จเนื่องจากการซื้อในประสบการณ์ถูกปิดใช้งานชั่วคราว บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน โปรดลองอีกครั้งในภายหลัง
CoreScripts.PurchasePrompt.PurchaseFailed.ThirdPartyDisabled,สถานที่นี้ปิดใช้งานการขายไอเท็มจากภายนอก บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน
CoreScripts.PurchasePrompt.PurchaseFailed.Under13,บัญชีของคุณเป็นบัญชีของผู้ใช้ที่มีอายุต่ำกว่า 13 ปีจึงไม่สามารถซื้อไอเท็มนี้ได้ บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน
CoreScripts.PurchasePrompt.PurchaseFailed.UnknownFailure,คุณซื้อ {ITEM_NAME} ไม่สำเร็จเนื่องจากมีปัญหาบางอย่างเกิดขึ้น บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน โปรดลองอีกครั้งในภายหลัง
CoreScripts.PurchasePrompt.PurchaseFailed.UnknownFailureNoItemName,คุณซื้อไม่สำเร็จเนื่องจากมีปัญหาบางอย่างเกิดขึ้น บัญชีของคุณจะไม่ถูกเรียกเก็บเงิน โปรดลองอีกครั้งในภายหลัง
CoreScripts.PurchasePrompt.PurchaseMessage.Succeeded,คุณซื้อ {ITEM_NAME} สำเร็จแล้ว!
CoreScripts.PurchasePrompt.Title.BuyItem,ซื้อไอเท็ม
CoreScripts.PurchasePrompt.Title.VerificationRequired,จำเป็นต้องทำการตรวจสอบยืนยัน
CoreScripts.TextChat.Action.SendQuickWords,ส่งข้อความด่วน
CoreScripts.TextChat.ChannelTabs.Friends,
CoreScripts.TextChat.ChannelTabs.Global2,ส่วนกลาง
CoreScripts.TextChat.ChannelTabs.Here,ที่นี่
CoreScripts.TextChat.ChannelTabs.System,ระบบ
CoreScripts.TextChat.ChannelTabs.Team,ทีม
CoreScripts.TextChat.ChatCommands.Mute.Description,/mute <speaker>: ปิดเสียงผู้พูด
CoreScripts.TextChat.ChatCommands.Unmute.Description,/unmute <speaker>: เปิดเสียงผู้พูด
CoreScripts.TextChat.ChatTranslation.ChatWindow.SystemMessageNew,Roblox จะแปลภาษาที่รองรับโดยอัตโนมัติในแชท
CoreScripts.TextChat.ChatTranslation.FTUX.TitleNew,การแปลแชทเปิดใช้งานอยู่สำหรับภาษาที่รองรับ
CoreScripts.TextChat.ChatWindow.ChatDisabled.AskForPermission,คุณสามารถดูข้อความจากระบบได้ที่นี่เท่านั้น ขออนุญาตแชทจากผู้ปกครองของคุณในการตั้งค่าการสื่อสาร
CoreScripts.TextChat.ChatWindow.ChatDisabled.AskForPermissionToAgeCheck,คุณสามารถดูข้อความจากระบบได้ที่นี่เท่านั้น ขออนุญาตจากผู้ปกครองของคุณเพื่อตรวจสอบอายุในการตั้งค่าการสื่อสาร
CoreScripts.TextChat.ChatWindow.ChatDisabled.CheckAgeInAccountInfo,คุณสามารถดูข้อความจากระบบได้ที่นี่เท่านั้น ปลดล็อคการแชทโดยตรวจสอบอายุได้ที่ การตั้งค่า > ข้อมูลบัญชี
CoreScripts.TextChat.ChatWindow.ChatDisabled.CheckAgeInSettings,คุณสามารถดูข้อความจากระบบได้ที่นี่เท่านั้น หากต้องการแชท โปรดตรวจสอบอายุในการตั้งค่าการสื่อสาร
CoreScripts.TextChat.ChatWindow.ChatDisabled.DontMissMessages,อย่าพลาดข้อความ โปรดตรวจสอบอายุเพื่อปลดล็อคการแชท
CoreScripts.TextChat.ChatWindow.ChatDisabled.GetAnAgeCheck,คุณสามารถดูข้อความจากระบบได้ที่นี่เท่านั้น ตรวจสอบอายุเพื่อแชท
CoreScripts.TextChat.ChatWindow.ChatDisabled.OnlyViewSystemMessages,คุณสามารถดูข้อความจากระบบได้ที่นี่เท่านั้น
CoreScripts.TextChat.ChatWindow.ChatDisabled.RegionUnavailable,คุณสามารถดูข้อความจากระบบได้ที่นี่เท่านั้น แชทไม่พร้อมใช้งานในภูมิภาคของคุณ
CoreScripts.TextChat.ChatWindow.ChatDisabled.SettingOff,คุณสามารถดูข้อความจากระบบได้ที่นี่เท่านั้น อัปเดตการตั้งค่าการสื่อสารเพื่อเปิดการแชท
CoreScripts.TextChat.ChatWindow.ChatEnabled.ChatInRegion,คุณสามารถดูข้อความจากระบบและแชทกับผู้ใช้ในภูมิภาคของคุณเท่านั้น
CoreScripts.TextChat.ChatWindow.ChatEnabled.ChatWithAgeGroupAAndTF,เฉพาะผู้ใช้ในกลุ่มอายุใกล้เคียงและเพื่อนที่เชื่อได้เท่านั้นที่จะแชทกับคุณได้
CoreScripts.TextChat.ChatWindow.ChatEnabled.ChatWithAgeGroupAndTC,เฉพาะผู้ใช้ในกลุ่มอายุใกล้เคียงและคนรู้จักที่เชื่อได้เท่านั้นที่จะแชทกับคุณได้
CoreScripts.TextChat.ChatWindow.ChatEnabled.ChatWithOnlinePlayers.BelowThreshold,ทักทายทุกคนที่กำลังเล่นอยู่!
CoreScripts.TextChat.ChatWindow.ChatEnabled.ChatWithOnlinePlayers.Local.WithCount,มีผู้เล่นอีก {RBX_COUNT} คนในแชท ทักทายกันหน่อย!
CoreScripts.TextChat.ChatWindow.ChatEnabled.ChatWithOnlinePlayers.V3,👋 ทักทายทุกคนที่กำลังเล่นอยู่!
CoreScripts.TextChat.ChatWindow.ChatEnabled.ChatWithTF,เฉพาะเพื่อนที่เชื่อได้เท่านั้นที่แชทกับคุณได้
CoreScripts.TextChat.ChatWindow.ChatEnabled.Global2,แชทกับผู้ใช้คนอื่นๆ ในเกมนี้ เฉพาะผู้ใช้ในกลุ่มอายุใกล้เคียงเท่านั้นที่จะแชทกับคุณได้
CoreScripts.TextChat.ChatWindow.ChatWithOnlinePlayers.Local.Friendly,✨ มาร่วมสนุกกัน! ทักทายทุกคนที่กำลังเล่นอยู่!
CoreScripts.TextChat.ChatWindow.ChatWithOnlinePlayers.Local.WithCount,👋 มีผู้เล่น {RBX_COUNT} คนในแชท ทักทายกันหน่อย!
CoreScripts.TextChat.ChatWindow.HandFreeTranscriptionFTUX,กดค้างไว้เพื่อใช้แบบแฮนด์ฟรี
CoreScripts.TextChat.ChatWindow.RephrasedLabel,เรียบเรียงใหม่
CoreScripts.TextChat.ChatWindow.RephrasedReason.Description,Roblox จะเรียบเรียงข้อความที่ฝ่าฝืนกฎความปลอดภัย
CoreScripts.TextChat.ChatWindow.RewrittenLabel,ถูกเขียนใหม่
CoreScripts.TextChat.ChatWindow.SummarySystemMessage,Roblox สรุปข้อความของผู้เล่นให้โดยอัตโนมัติ
CoreScripts.TextChat.ChatWindow.Transcribing,กำลังถอดเสียง...
