Key,Value
CommonUI.Controls.Label.October,окт
CommonUI.Controls.Label.OctoberAbbreviated,
CommonUI.Controls.Label.Saturday,Суббота
CommonUI.Controls.Label.SaturdayAbbreviated,Суб
CommonUI.Controls.Label.SelectDate,Выбрать дату
CommonUI.Controls.Label.September,сент
CommonUI.Controls.Label.SeptemberAbbreviated,
CommonUI.Controls.Label.Sunday,Воскресенье
CommonUI.Controls.Label.SundayAbbreviated,Вскр
CommonUI.Controls.Label.Thursday,Четверг
CommonUI.Controls.Label.ThursdayAbbreviated,Чт
CommonUI.Controls.Label.Tuesday,Вторник
CommonUI.Controls.Label.TuesdayAbbreviated,Вт
CommonUI.Controls.Label.Wednesday,Среда
CommonUI.Controls.Label.WednesdayAbbreviated,Ср
CommonUI.Controls.Label.Year,
CommonUI.Controls.NoResultsFound,Ничего не найдено
CommonUI.Features.Action.Close,
CommonUI.Features.Action.Go,Найти
CommonUI.Features.Action.Send,
CommonUI.Features.Heading.GameDetails,Описание плейса
CommonUI.Features.Label.About,Сведения
CommonUI.Features.Label.AboutUs,О нас
CommonUI.Features.Label.AcceptConnection,Принять контакт
CommonUI.Features.Label.AddConnection,Добавить контакт
CommonUI.Features.Label.AddConnections,Добавить контакты
CommonUI.Features.Label.AdjustScreen,Настройка экрана
CommonUI.Features.Label.AppInformation,Информация о приложении
CommonUI.Features.Label.Avatar,Аватар
CommonUI.Features.Label.Badges,Значки
CommonUI.Features.Label.Blog,Блог
CommonUI.Features.Label.Careers,Вакансии
CommonUI.Features.Label.Catalog,Каталог Roblox
CommonUI.Features.Label.ChannelWithChannelName,Канал: {channelName}
CommonUI.Features.Label.Charts,Чарты
CommonUI.Features.Label.Chat,Чат
CommonUI.Features.Label.ClientCoreScriptVersion,Client-CoreScript-Version: {clientCoreScriptVersion}
CommonUI.Features.Label.Connect,Добавить
CommonUI.Features.Label.Connection,Контакт
CommonUI.Features.Label.Connections,Контакты
CommonUI.Features.Label.ControllerBar.HoldPrefix,"Удерживать,"
CommonUI.Features.Label.ControllerBar.Search,
CommonUI.Features.Label.ControllerBar.ToPlaySuffix,чтобы играть
CommonUI.Features.Label.CreateGames,Studio
CommonUI.Features.Label.CreationCenter,Центр создания
CommonUI.Features.Label.DevSubs,Подписки
CommonUI.Features.Label.Discover,Плейсы
CommonUI.Features.Label.Friends,Друзья
CommonUI.Features.Label.Game,
CommonUI.Features.Label.GiftCards,Гифткарты
CommonUI.Features.Label.Groups,Сообщества
CommonUI.Features.Label.Help,Справка
CommonUI.Features.Label.HelpAndSafety,Помощь и безопасность
CommonUI.Features.Label.Home,Главная
CommonUI.Features.Label.Inventory,Инвентарь
CommonUI.Features.Label.InviteConnections,Пригласить контакт
CommonUI.Features.Label.JoinConnections,Присоединиться к контактам
CommonUI.Features.Label.Learn,Обучение
CommonUI.Features.Label.Licensing,Лицензия
CommonUI.Features.Label.LuobuRiderTerms,Условия использования Luobu Rider
CommonUI.Features.Label.LuobuThirdPartyDataUse,Third party share list
CommonUI.Features.Label.Messages,Сообщения
CommonUI.Features.Label.More,Ещё
CommonUI.Features.Label.MoreEvents,Новые события уже скоро!
CommonUI.Features.Label.OfficialStore,Офиц. магазин
CommonUI.Features.Label.Parents,Родителям
CommonUI.Features.Label.Players,Люди
CommonUI.Features.Label.Premium,Premium
CommonUI.Features.Label.Privacy,Конфиденциальность
CommonUI.Features.Label.PrivacyGuidelinesChildren,Информация о конфиденциальности для детей
CommonUI.Features.Label.PrivacyPolicy,
CommonUI.Features.Label.Profile,Профиль
CommonUI.Features.Label.RM,Моменты
CommonUI.Features.Label.Redeem,Активировать
CommonUI.Features.Label.RemoveConnection,Удалить контакт
CommonUI.Features.Label.ReportLogs,Сообщить об ошибке
CommonUI.Features.Label.Settings,
CommonUI.Features.Label.Startup,Стартап
CommonUI.Features.Label.TencentNotice,Уведомление
CommonUI.Features.Label.Terms,Условия
CommonUI.Features.Label.TermsOfService,Условия предоставления услуг
CommonUI.Features.Label.TermsOfUse,Условия использования
CommonUI.Features.Label.Thanks,Спасибо
CommonUI.Features.Label.TheHunt,События Roblox
CommonUI.Features.Label.Trades,Обмен
CommonUI.Features.Label.VNGMigrationBody,"Чтобы продолжить пользоваться Roblox в своём регионе, загрузи новое приложение Roblox-VNG и войди в систему под именем пользователя Roblox."
CommonUI.Features.Label.VNGMigrationGoButton,Перейти в приложение Roblox-VNG
CommonUI.Features.Label.VNGMigrationTip,Подсказка: выбери «Быстрый вход» в приложении Roblox-VNG.
CommonUI.Features.Label.VNGMigrationTitle,Roblox теперь Roblox-VNG!
CommonUI.Features.Label.VRFTUX,Руководство по VR
CommonUI.Features.Label.Version,Версия
CommonUI.Features.Label.VersionWithNumber,Версия: {versionNumber}
CommonUI.Features.Label.sGroups,
CommonUI.Features.Labels.OrYouCan,Или ты можешь
CommonUI.Features.Prompt.ReportLogsQuestion,Отправить местный файл журнала в Backtrace?
CommonUI.Features.Prompt.ReportLogsResult,Сообщение отправлено.
CommonUI.Features.StudioCTA.Tooltip.Body,Скачать Studio бесплатно!
CommonUI.Features.StudioCTA.Tooltip.Title,Начать создавать в Roblox
CommonUI.Messages.Action.Apply,
CommonUI.Messages.Action.Dismiss,
CommonUI.Messages.Action.OK,
CommonUI.Messages.Action.Reset,Сброс
CommonUI.Messages.Label.ActionNotAvailableOnCurrentDevice,Это действие пока не поддерживается на данном устройстве. Попробуй другое устройство.
CommonUI.Messages.Label.ActionNotAvailableOnVRHeadsetDevice,Это действие пока не поддерживается на гарнитурах. Попробуй другое устройство.
CommonUI.Messages.Label.AgeBlock,У этого аккаунта нет прав в связи с возрастными ограничениями.
CommonUI.Messages.Label.Alert,Внимание!
CommonUI.Messages.Label.FeatureNotAvailableForAccount,Твой аккаунт не может использовать эту функцию.
CommonUI.Messages.Label.OR,
CommonUI.Messages.Label.Password,
CommonUI.Messages.Label.ToExitFullscreen,Выйти из полноэкранного режима
CommonUI.Messages.Message.NoLicenses,Нет лицензий
CommonUI.Messages.Response.NoResults,
CommonUI.Messages.Response.PageError,Ошибка при загрузке страницы
CommonUI.Messages.Response.SomethingWentWrong,
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase1,"В ближайшее время Roblox перестанет поддерживать Android 6 и 7. Обнови своё устройство до Android 8 или выше, чтобы продолжить играть."
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase2,"Начиная с {date}, Roblox больше не поддерживает Android 6 и 7. Обнови своё устройство до Android 8 или выше, чтобы продолжить играть."
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase2Fallback,"Начиная с 19 июля 2025 года, Roblox больше не поддерживает Android 6 и 7. Обнови своё устройство до Android 8 или выше, чтобы продолжить играть."
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase3,"Roblox больше не поддерживает Android 6 и 7. Обнови своё устройство до Android 8 или выше, чтобы продолжить играть."
CommonUI.Messages.SystemMessage.AndroidDeprecationSystemRequirementsLinkLabel,Требования к системе мобильного устройства
CommonUI.Messages.SystemMessage.AndroidDeprecationTitlePhase1,Требуется действие: Обновление устройства
CommonUI.Messages.SystemMessage.AndroidDeprecationTitlePhase2,
CommonUI.Messages.SystemMessage.AndroidDeprecationTitlePhase3,
CommonUI.Messages.SystemMessage.DeprecationMobileSystemRequirementsLinkLabel,
CommonUI.Messages.SystemMessage.DeprecationTitle,
CommonUI.Messages.SystemMessage.IosDeprecationBodyPhase1,"В ближайшее время Roblox не будет поддерживаться на iOS 12. Обнови своё устройство до версии iOS 13 или выше, чтобы продолжить играть."
CommonUI.Messages.SystemMessage.IosDeprecationBodyPhase2Fallback,"Начиная с 9 июня, Roblox не будет поддерживаться на iOS 12. Обнови своё устройство до версии iOS 13 или выше, чтобы продолжить играть."
CommonUI.Messages.SystemMessage.IosDeprecationBodyPhase3,"Roblox больше не поддерживает iOS 12. Обнови своё устройство до версии iOS 13 или выше, чтобы продолжить играть."
CommonUI.UserAgreements.Popup.Agree,Я принимаю
CommonUI.UserAgreements.Popup.Agree2,
CommonUI.UserAgreements.Popup.Agreement.Optional,
CommonUI.UserAgreements.Popup.Agreement.OptionalPersonalInformationPolicy,Сбор и обработка необязательной личной информации
CommonUI.UserAgreements.Popup.Agreement.PersonalInformationPolicy,Сбор и обработка обязательной личной информации
CommonUI.UserAgreements.Popup.Agreement.PrivacyPolicy,
CommonUI.UserAgreements.Popup.Agreement.Required,Обязательно
CommonUI.UserAgreements.Popup.Agreement.StudioTermsForVNGSKU,"Условия Studio. Эти условия между вами и компанией Roblox будут применяться при создании или загрузке контента с помощью Roblox Studio, отдельного сервиса, предоставляемого компанией Roblox Corporation"
CommonUI.UserAgreements.Popup.Agreement.TermsOfService,
CommonUI.UserAgreements.Popup.Agreement.ThirdPartyPersonalInformationPolicy,Предоставлением личной информации третьей стороне
CommonUI.UserAgreements.Popup.Agreement.TransferPersonalInformationPolicy,Передачей личной информации за границу
CommonUI.UserAgreements.Popup.CheckboxMessage,"Я соглашаюсь с условиями, предоставленными ниже"
CommonUI.UserAgreements.Popup.ContactCustomerSupport,Связаться со Службой поддержки
CommonUI.UserAgreements.Popup.ConvertToVNCheckboxMessage,
CommonUI.UserAgreements.Popup.ConvertToVNMessage,"Нажимая на кнопку «Соглашаюсь», вы меняете страну на Вьетнам, переходите в приложение Roblox-VNG и не сможете вернуться обратно. Использование вами приложения Roblox-VNG регулируется следующими условиями, которые заменяют все предыдущие условия Roblox Corporation. Ознакомьтесь со следующими условиями и согласитесь с ними:"
CommonUI.UserAgreements.Popup.DefaultAgreementTitle,Обновлённое соглашение
CommonUI.UserAgreements.Popup.FailAndRetryMessage,"К сожалению, возникла проблема при попытке принять Условия использования. Повтори попытку."
CommonUI.UserAgreements.Popup.KISAMessage,"Пожалуйста, ознакомьтесь с нижеследующими условиями. Вы можете принять индивидуальные условия или не согласиться с ними. Вы по-прежнему можете использовать Roblox, если вы не согласны с дополнительными условиями."
CommonUI.UserAgreements.Popup.Message,"Чтобы продолжить использовать Roblox, необходимо выбрать «Я принимаю» обновлённые Условия предоставления услуг. Если тебе ещё не исполнилось 18 лет, покажи это сообщение твоему родителю или опекуну. Изменения были внесены в следующие документы:"
CommonUI.UserAgreements.Popup.PromotionalEmailsCheckbox,"Необязательно: подписаться на рассылку от Roblox, чтобы быть в курсе о последних релизах, промоакциях с ограниченным сроком и многом другом."
CommonUI.UserAgreements.Popup.SignupMessage,"Нажимая «Принимаю», ты принимаешь Условия использования и Политику конфиденциальности."
CommonUI.UserAgreements.Popup.Title,Обновлённые соглашения
CommonUI.UserAgreements.Popup.TitleOnWebview,
CommonUI.UserAgreements.Popup.TransferCurrency.Message,"Баланс подарочной карты в другой валюте. Для продолжения, свяжись со Службой поддержки для перевода валют."
CommonUI.UserAgreements.Popup.TransferCurrency.Title,Баланс подарочной карты
CommonUI.UserAgreements.Popup.VNSignupCheckboxMessage,
CommonUI.UserAgreements.Popup.VNSignupMessage,"Нажимая «Принимаю», ты принимаешь Условия использования, Условия использования Studio и Политику конфиденциальности:"
CoreScripts.Ads.Label.SponsoredAds,Спонсируемые
CoreScripts.Ads.Label.SponsoredAdsDisclosureStatic,"Спонсируемые плейсы оплачиваются авторами. Для пользователей ЕС они могут быть показаны на основе общей информации о типе устройства, местоположении и демографии. За пределами ЕС реклама может быть также показана на основе дополнительной информации."
CoreScripts.BulkPurchasePrompt.CompletedPrompt.SuccessHeading,Покупка выполнена
CoreScripts.Feedback.FeedbackBar.ExitFeedbackButton,
CoreScripts.InGameMenu.Cancel,
CoreScripts.InGameMenu.Controls.RobloxMenu,Меню Roblox
CoreScripts.InGameMenu.GameSettings.PartyVoiceVolume,Громкость голоса в команде
CoreScripts.InGameMenu.GameSettings.UINavToggle,Переключатель навигации по интерфейсу
CoreScripts.InGameMenu.GameSettings.Volume,Громкость
CoreScripts.InGameMenu.Leave,Выйти
CoreScripts.InGameMenu.PageTitle.InviteFriends,Пригласить друзей
CoreScripts.PremiumModal.Title.Error,Ошибка
CoreScripts.PublishAssetPrompt.ResultModalOk,
CoreScripts.PublishAvatarPrompt.PurchaseCompleteDescription,Ты сможешь найти предмет в инвентаре.
CoreScripts.PurchasePrompt.Button.OK,
CoreScripts.PurchasePrompt.Button.Settings,
CoreScripts.PurchasePrompt.CancelPurchase.Cancel,
CoreScripts.PurchasePrompt.ItemType.Bundle,Комплект
CoreScripts.PurchasePrompt.ProductType.Product,Продукт
CoreScripts.PurchasePrompt.PurchaseDetails.ScaryModalOne,"Эта покупка предполагает оплату реальными деньгами.

Я подтверждаю, что мне исполнилось 18 лет и я являюсь родителем или опекуном владельца аккаунта. Я подтверждаю эту покупку и принимаю Условия использования."
CoreScripts.PurchasePrompt.PurchaseDetails.ScaryModalParental,В этом месяце вы потратили в Roblox много денег. Квитанции этой и всех последующих покупок будут отправлены на подтверждённый адрес эл. почты родителя или опекуна. 
CoreScripts.PurchasePrompt.PurchaseDetails.ScaryModalTwo,"В этом месяце вы потратили в Roblox много денег. Продолжить? Эта покупка предполагает оплату реальными деньгами. Чтобы подтвердить эту покупку, вы должны быть родителем или опекуном владельца аккаунта."
CoreScripts.PurchasePrompt.PurchaseFailed.AlreadyOwn,У тебя уже есть этот предмет. Средства с твоего аккаунта не были списаны.
CoreScripts.PurchasePrompt.PurchaseFailed.CannotGetBalance,Не удалось получить доступ к балансу. Средства с твоего аккаунта не были списаны. Повтори попытку позже.
CoreScripts.PurchasePrompt.PurchaseFailed.CannotGetItemPrice,Не удалось получить данные о цене предмета. Средства с твоего аккаунта не были списаны. Повтори попытку позже.
CoreScripts.PurchasePrompt.PurchaseFailed.Enable2SV,
CoreScripts.PurchasePrompt.PurchaseFailed.Enable2SVLogout,
CoreScripts.PurchasePrompt.PurchaseFailed.InvalidFunds,"Покупка не удалась, потому что в твоём аккаунте недостаточно Robux. Средства с твоего аккаунта не были списаны."
CoreScripts.PurchasePrompt.PurchaseFailed.Limited,Этого предмета ограниченной серии больше нет в продаже. Попробуй купить его у другого пользователя на сайте www.roblox.com. Средства с твоего аккаунта не были списаны.
CoreScripts.PurchasePrompt.PurchaseFailed.NotEnoughRobux,"Цена товара превышает количество Robux, которое ты можешь купить. Перейди на страницу www.roblox.com, чтобы приобрести больше Robux."
CoreScripts.PurchasePrompt.PurchaseFailed.NotEnoughRobuxNoUpsell,Цена предмета превышает баланс Robux. 
CoreScripts.PurchasePrompt.PurchaseFailed.NotEnoughRobuxXbox,"Цена товара превышает имеющееся у тебя количество Robux. Необходимо покинуть этот плейс и перейти на экран покупки Robux, чтобы пополнить баланс."
CoreScripts.PurchasePrompt.PurchaseFailed.NotForSale,Этот предмет в настоящее время не продаётся. Средства с твоего аккаунта не были списаны.
CoreScripts.PurchasePrompt.PurchaseFailed.NotForSaleHere,Данный предмет нельзя продать в этом плейсе. Средства с твоего аккаунта не были списаны.
CoreScripts.PurchasePrompt.PurchaseFailed.PremiumOnly,Для покупки этого предмета нужна подписка Roblox Premium.
CoreScripts.PurchasePrompt.PurchaseFailed.PurchaseDisabled,"Покупка не удалась, потому что встроенные покупки временно недоступны. Средства с твоего аккаунта не были списаны. Повтори попытку позже."
CoreScripts.PurchasePrompt.PurchaseFailed.ThirdPartyDisabled,Продажа сторонних товаров в этой локации запрещена. Средства с твоего аккаунта не были списаны.
CoreScripts.PurchasePrompt.PurchaseFailed.Under13,Владелец аккаунта младше 13 лет. Ты не можешь купить этот предмет. Средства с твоего аккаунта не были списаны.
CoreScripts.PurchasePrompt.PurchaseFailed.UnknownFailure,"Покупка не удалась: {ITEM_NAME}. Похоже, что-то пошло не так. Средства с твоего аккаунта не были списаны. Повтори попытку позже."
CoreScripts.PurchasePrompt.PurchaseFailed.UnknownFailureNoItemName,"Покупка не удалась, так как что-то пошло не так. Средства с твоего аккаунта не были списаны. Повтори попытку позже."
CoreScripts.PurchasePrompt.PurchaseMessage.Succeeded,Предмет {ITEM_NAME} приобретён!
CoreScripts.PurchasePrompt.Title.BuyItem,Купить предмет
CoreScripts.PurchasePrompt.Title.VerificationRequired,
CoreScripts.TextChat.ChatTranslation.ChatWindow.SystemMessageNew,Roblox автоматически переводит поддерживаемые языки в чате
CoreScripts.TextChat.ChatTranslation.FTUX.TitleNew,Перевод чата включён для поддерживаемых языков
CoreScripts.TextChat.Clear.Help.Description,/clear или /cls: очистить сообщения в окне чата 
CoreScripts.TextChat.Emote.Error.DoesNotExist,Эмоция не существует.
CoreScripts.TextChat.Emote.Error.NotEnabled,Невозможно использовать эту эмоцию здесь.
CoreScripts.TextChat.Emote.Error.NotEquipped,Эта эмоция не установлена.
CoreScripts.TextChat.Emote.Error.NotOwnedGeneric,Эта эмоция отсутствует.
CoreScripts.TextChat.Help.FirstLine,Это основные команды чата:
CoreScripts.TextChat.InputBar.Hint.Gamepad,Для общения используй кнопку «{CHAT_BUTTON}» в меню.
CoreScripts.TextChat.InputBar.Hint.GamepadConnected,"Нажми «{CONFIRM_KEY}», чтобы печатать"
CoreScripts.TextChat.InputBar.Hint.GamepadConnectedConfirm,
CoreScripts.TextChat.InputBar.Hint.MouseKeyboard,"Чтобы отправить сообщение в чате, нажми здесь или на клавишу {KEY}"
CoreScripts.TextChat.InputBar.Hint.PrivacySettingsDisabled,В настройках чата заблокирована возможность отправлять и получать сообщения.
CoreScripts.TextChat.InputBar.Hint.Touch,"Нажми, чтобы написать"
CoreScripts.TextChat.MessageStatus.Warning.Floodchecked,"Необходимо подождать, прежде чем отправлять новое сообщение."
CoreScripts.TextChat.MessageStatus.Warning.InvalidPrivacySettings,
CoreScripts.TextChat.MessageStatus.Warning.MessageTooLong,Превышено максимально допустимое количество символов в сообщении.
CoreScripts.TextChat.MessageStatus.Warning.ModerationTimeout,Ты не можешь отправлять сообщения в чат. Никто не будет видеть твои сообщения.
CoreScripts.TextChat.MessageStatus.Warning.TextFilterFailed,Могут возникать задержки в отображении сообщений из-за проблем с фильтром чата.
CoreScripts.TextChat.MessageStatus.Warning.Unknown,Не удалось отправить сообщение.
CoreScripts.TextChat.Mute.Error.CannotMuteSelf,Невозможно отключить звук.
CoreScripts.TextChat.Mute.Error.MultipleMatches,Следующие пользователи имеют это отображаемое имя: {RBX_LIST_NAMES}
CoreScripts.TextChat.Mute.Error.TargetDoesNotExist,Пользователь {RBX_NAME} не существует.
CoreScripts.TextChat.Mute.Success,Звук пользователя {RBX_NAME} отключён.
CoreScripts.TextChat.Notification.WhisperChat.Created,Ты в канале для личного общения с пользователем {RBX_NAME}.
CoreScripts.TextChat.TeamChat.Error.NotOnTeam,"Ты не можешь общаться в командном чате, если не состоишь в команде."
CoreScripts.TextChat.TeamChat.PrefixText,[Команда]
CoreScripts.TextChat.Unmute.Success,Звук пользователя {RBX_NAME} включён.
CoreScripts.TextChat.Version.Success,{RBX_VERSION}
CoreScripts.TextChat.Whisper.Error.CannotChat,Ты не можешь общаться с этим пользователем.
CoreScripts.TextChat.WhisperChat.PrefixText.Incoming,[От: {RBX_NAME}]
CoreScripts.TextChat.WhisperChat.PrefixText.Outgoing,[Для: {RBX_NAME}]
CoreScripts.TopBar.Back,
CoreScripts.TopBar.Chat,
CoreScripts.TopBar.Music,Музыка
CoreScripts.TopBar.MusicLoading,Аудио не воспроизводится
CoreScripts.TopBar.MusicNotVerified,Воспроизведимое аудио не проверено
Feature.Accessibility.Action.ScrollDown,Прокрутить вниз
Feature.Accessibility.Action.ScrollUp,Прокрутить вверх
Feature.Accessibility.Description.DeviceLevelTheme,Выбери тему для этого устройства. (Примечание: это не изменит тему Roblox на других устройствах).
Feature.Accessibility.Description.Haptics,Контролируй общую вибрацию приложения Roblox
Feature.Accessibility.Description.Main,"Эти настройки применимы только на этом устройстве. Ты также можешь изменять графику, движение и доступность в меню настроек в игре."
Feature.Accessibility.Description.PreferredTextSize,Отрегулируй размер текста в Roblox в соответствии с предпочтениями
Feature.Accessibility.Description.PreferredTransparency,"Улучшить контраст, изменив прозрачность на некоторых фонах"
Feature.Accessibility.Description.ReducedMotion,Остановить или уменьшить эффекты движения
Feature.Accessibility.Description.UiNavigationKeyBind,Используй клавишу {uiNavigationKey} для входа и выхода из режима навигации
Feature.Accessibility.DeviceLevelTheme.Dark,Тёмная
Feature.Accessibility.DeviceLevelTheme.Light,Светлая
Feature.Accessibility.DeviceLevelTheme.System,Система
Feature.Accessibility.Header.Haptics,Вибрация
Feature.Accessibility.Heading.DeviceLevelTheme,Тема устройства
Feature.Accessibility.Heading.DevicePreferences,Настройки устройства
Feature.Accessibility.Heading.DevicePreferencesV2,
Feature.Accessibility.Heading.PreferredTextSize,Размер текста
Feature.Accessibility.Heading.PreferredTransparency,Прозрачность фона
Feature.Accessibility.Heading.ReducedMotion,Уменьшить движение
Feature.Accessibility.Heading.UiNavigationKeyBind,
Feature.Accessibility.PreferredTextSize.Default,По умолчанию
Feature.Accessibility.PreferredTextSize.Largest,Самый большой
Feature.Accessibility.PreferredTransparency.Opaque,Непрозрачный
Feature.Accessibility.PreferredTransparency.Transparent,Прозрачный
Feature.AccountLock.Action.Continue,
Feature.AccountLock.Action.Signout,
Feature.AccountLock.Content.ErrorDialog,"Мы не смогли разблокировать твой аккаунт. Нажми {continue} , чтобы повторить попытку."
Feature.AccountLock.Content.LockedDialog,"Мы обнаружили подозрительную активность в этом аккаунте. Ты можешь разблокировать свой аккаунт, подтвердив, что ты человек."
Feature.AccountLock.Title.AccountLocked,Аккаунт заблокирован
Feature.AccountLock.Title.TryAgain,Попробуй разблокировать ещё раз
Feature.AccountReactivation.Content.AccountDeactivatedMessage,Твой аккаунт в настоящее время деактивирован.
Feature.AccountReactivation.Heading.AccountDeactivated,Аккаунт деактивирован
Feature.AccountReactivation.Label.DefaultError,Произошла ошибка. Повтори попытку позже.
Feature.AccountReactivation.Label.Reactivate,Восстановить
Feature.AccountSecurityPrompt.Action.AbortDismissForeverAddEmail,
Feature.AccountSecurityPrompt.Action.AuthenticatorUpsellNextButtonMessage,
Feature.AccountSecurityPrompt.Action.ContinueChangePassword,
Feature.AccountSecurityPrompt.Action.DismissForever,Не показывать в течение 30 дней
Feature.AccountSecurityPrompt.Action.DismissTemporary,Пока отклонить
Feature.AccountSecurityPrompt.Action.SecureAccount,Защитить аккаунт
Feature.AccountSecurityPrompt.Action.SetUpAuthenticatorAccountRestoresPolicyUpsell,Настроить аутентификатор
Feature.AccountSecurityPrompt.Action.SetUpEmail2SV,Настроить
Feature.AccountSecurityPrompt.Action.SubmitChangePassword,
Feature.AccountSecurityPrompt.Action.UnlockAccountPin,Разблокировать аккаунт
Feature.AccountSecurityPrompt.Description.AccountRestoresPolicyUpdateV3Short,"Если твой аккаунт взломан, вероятность того, что Roblox сможет его восстановить, крайне мала."
Feature.AccountSecurityPrompt.Description.AccountRestoresPolicyUpsellMessageBody,"Включи двухшаговую проверку через приложение-аутентификатор включена для защиты своего аккаунта. Для этого перейди в {linkStartSettings}настройки аккаунта{linkEndSettings}.Если твой аккаунт взломан, вероятность того, что Roblox сможет его восстановить или возместить потерянные предметы и виртуальную валюту, крайне мала."
Feature.AccountSecurityPrompt.Description.AccountRestoresPolicyWithDate,"Начиная с {date}, вы должны включить двухэтапную проверку через аутентификатор, чтобы иметь право на восстановление аккаунта, если ваша учетная запись взломана."
Feature.AccountSecurityPrompt.Description.AreYouSureDismissForeverChangePassword,"Возможно, кто-то использует твой аккаунт без разрешения. Чтобы защитить аккаунт, смени пароль."
Feature.AccountSecurityPrompt.Description.AuthenticatorSetupPromptClickHere,"Ваша безопасность важна для нас: {styleTagStart}Нажмите здесь{styleTagEnd}, чтобы настроить аутентификацию."
Feature.AccountSecurityPrompt.Description.AuthenticatorSetupPromptNewShort,"Мы рекомендуем включить двухшаговую проверку через приложение-аутентификатор, чтобы обезопасить свой аккаунт. Это поможет защитить его даже в случае кражи пароля или электронной почты. Если твой аккаунт скомпрометирован, Служба поддержки оценит введённые меры безопасности, поскольку мы стараемся помочь восстановить украденное. Подробнее на {linkStart}странице Справки{linkEnd}."
Feature.AccountSecurityPrompt.Description.ChangeYourPassword,"Чтобы защитить аккаунт, смени пароль."
Feature.AccountSecurityPrompt.Description.ChangeYourPasswordClickHereStyled,"Чтобы сохранить свою учетную запись, нажмите {styleTagStart}для смены пароля, чтобы перейти к{styleTagEnd}."
Feature.AccountSecurityPrompt.Description.ChangeYourPasswordSuccess,Пароль успешно изменён.
Feature.AccountSecurityPrompt.Description.Email2SVUpsellMessageBody,"Защити свой аккаунт и ценности, используя коды безопасности, отправленные на твой адрес электронной почты. Включи подтверждение по эл. почте уже сегодня!"
Feature.AccountSecurityPrompt.Description.EnterYourAccountPin,"Введи ПИН-код от аккаунта, чтобы сменить пароль."
Feature.AccountSecurityPrompt.Description.NoChangeForceReset,"Если ты не изменишь пароль, он будет сброшен автоматически через {boldStart}{days} дн.{boldEnd}."
Feature.AccountSecurityPrompt.Description.NoChangeForceResetSingular,"Если ты не изменишь пароль, он будет сброшен автоматически через {boldStart}1 день{boldEnd}."
Feature.AccountSecurityPrompt.Description.UnusualActivity,Мы обнаружили подозрительную активность в твоём аккаунте.
Feature.AccountSecurityPrompt.Header.AccountPinExpired,Срок действия ПИН-кода истёк
Feature.AccountSecurityPrompt.Header.AccountPinRequired,Введи ПИН-код
Feature.AccountSecurityPrompt.Header.AccountRestoresPolicyUpdate,Обновление политики реставрации аккаунта
Feature.AccountSecurityPrompt.Header.AccountRestoresPolicyUpdateV3,"Убедись, что двухшаговая проверка через приложение-аутентификатор включена"
Feature.AccountSecurityPrompt.Header.AccountRestoresPolicyUpsell,Защити свой аккаунт!
Feature.AccountSecurityPrompt.Header.AreYouSure,Продолжить?
Feature.AccountSecurityPrompt.Header.AuthenticatorUpsellDownloadAuthenticator,Загрузить приложение-аутентификатор
Feature.AccountSecurityPrompt.Header.AuthenticatorUpsellWelcomeMessage,
Feature.AccountSecurityPrompt.Header.ChangeYourPassword,Измени пароль
Feature.AccountSecurityPrompt.Header.CreateAStrongPassword,Создать сильный пароль
Feature.AccountSecurityPrompt.Header.Email2SVUpsell,Повысь безопасность аккаунта!
Feature.AccountSecurityPrompt.Header.KeepYourAccountSafeShort,Обезопась свой аккаунт с помощью аутентификатора
Feature.AccountSecurityPrompt.Header.Success,Готово!
Feature.AccountSecurityPrompt.Header.UnusualActivityDetected,Обнаружена подозрительная активность!
Feature.AccountSecurityPrompt.Header.YourPasswordMightBeStolen,"Возможно, твой пароль украден!"
Feature.AccountSecurityPrompt.Label.AccountPin,ПИН-код аккаунта
Feature.AccountSecurityPrompt.Label.AuthenticatorUpsellBadActorHeadline,Держись подальше от плохих игроков
Feature.AccountSecurityPrompt.Label.AuthenticatorUpsellBadActorMessage,"Даже если мошенники украли твой пароль или эл. почту, они не смогут войти в твой аккаунт."
Feature.AccountSecurityPrompt.Label.AuthenticatorUpsellDownloadInstruction,Загрузи приложение-аутентификтаор на своё устройство. Мы рекомендуем следующие приложения.
Feature.AccountSecurityPrompt.Label.AuthenticatorUpsellGoogleOption,Аутентификатор Google
Feature.AccountSecurityPrompt.Label.AuthenticatorUpsellMicrosoftOption,Аутентификатор Microsoft
Feature.AccountSecurityPrompt.Label.AuthenticatorUpsellProtectRobuxHeadline,"Защити свои плейсы, Robux и многое другое"
Feature.AccountSecurityPrompt.Label.AuthenticatorUpsellProtectRobuxMessage,"Добавь дополнительный уровень защиты, чтобы никогда не потерять доступ к своим плейсам, предметам ограниченной серии и другому."
Feature.AccountSecurityPrompt.Label.AuthenticatorUpsellSetupAuthenticatorButtonMessage,Аутентификатор
Feature.AccountSecurityPrompt.Label.AuthenticatorUpsellTwilioOption,Twilio's Authy
Feature.AccountSecurityPrompt.Label.AuthenticatorUpsellTwoFactorHeadline,2 шага защищают лучше!
